Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
Casa en condominio;Ate;5;3;5;550;20000.0;1308.0;1601.0
Casa;San Luis;3;3;1;308;3500.0;;2435.0
Casa comercial;San Luis;0;11;0;345;12000.0;;997.0
Casa en condominio;Jesús María;3;2;3;153;4200.0;900.0;300.0
Casa de villa;Independencia;2;0;0;70;1200.0;;
Habitación;Pachacámac;1;0;0;32;850.0;435.0;21.0
Habitación;Villa El Salvador;1;0;0;26;2000.0;456.0;56.0
Casa de villa;Miraflores;1;0;0;45;600.0;;30.0
Casa;San Miguel;2;1;0;72;1400.0;;34.0
Casa en condominio;Ate;5;4;2;420;8500.0;850.0;
Habitación;Chorrillos;1;0;0;32;1300.0;417.0;22.0
Casa comercial;San Borja;0;0;0;70;3500.0;750.0;458.0
Casa en condominio;Ate;1;0;1;40;1750.0;;
Habitación;San Miguel;1;0;0;35;1100.0;327.0;
Casa en condominio;Ate;6;4;4;1042;12000.0;1640.0;2082.0
Habitación;Cieneguilla;1;0;0;37;600.0;;
Casa;Pucusana;5;2;4;595;10000.0;;
Habitación;San Borja;1;0;0;30;1300.0;677.0;57.0
Casa;San Martín de Porres;1;0;0;45;700.0;;
Casa comercial;Callao;0;0;0;150;3300.0;;860.0
Casa en condominio;Ate;3;6;3;608;18000.0;1910.0;1411.0
Casa en condominio;Pucusana;3;3;3;320;7500.0;1900.0;1000.0
Casa en condominio;Ate;5;4;2;450;7500.0;1150.0;750.0
Casa en condominio;Lince;2;1;2;70;900.0;70.0;
Habitación;San Borja;1;0;0;26;1100.0;523.0;
Casa comercial;Ate;0;4;0;200;4500.0;;250.0
Habitación;Mi Perú;1;0;0;28;680.0;70.0;
Casa de villa;El Agustino;1;0;0;35;700.0;;
Habitación;Lurín;1;0;0;42;1600.0;790.0;
Casa en condominio;Ate;4;5;3;500;7900.0;1495.0;750.0
Casa;Ventanilla;2;0;0;70;2000.0;;
Casa en condominio;Jesús María;3;3;3;220;4500.0;1500.0;3500.0
Habitación;San Borja;1;0;0;20;1140.0;435.0;25.0
Casa;Lince;2;1;0;90;1200.0;;
Casa en condominio;Chorrillos;1;1;0;50;780.0;;
Casa;Lurigancho;4;4;4;845;35000.0;;
Casa de villa;San Miguel;2;0;0;70;1500.0;;
Casa en condominio;Punta Hermosa;3;3;1;250;3900.0;2600.0;3000.0
Casa;Carabayllo;3;3;0;70;2000.0;;
Casa;Santa Anita;1;0;0;50;900.0;;14.0
Habitación;Villa El Salvador;1;0;0;30;1300.0;441.0;147.0
Casa;Villa El Salvador;5;1;2;400;4200.0;50.0;
Casa comercial;Ate;0;2;0;210;1900.0;;
Habitación;San Borja;1;0;0;35;1850.0;543.0;
Casa;Lince;1;0;0;70;700.0;;
Habitación;Ventanilla;1;0;0;22;700.0;20.0;22.0
Casa comercial;La Punta;10;15;0;1065;29000.0;;
Habitación;Pachacámac;1;0;0;28;850.0;428.0;21.0
Casa en condominio;Ate;4;7;1;450;9000.0;500.0;960.0
Casa en condominio;Ate;4;5;4;1000;30000.0;2000.0;2670.0
Casa en condominio;Breña;3;3;3;500;22000.0;3780.0;1550.0
Casa;Santa Rosa;1;0;1;11;800.0;;
Casa;Jesús María;4;2;3;600;15000.0;;600.0
Habitación;Ate;1;0;0;96;700.0;;
Habitación;Villa El Salvador;0;0;0;21;900.0;420.0;23.0
Habitación;San Borja;1;0;0;30;1600.0;400.0;220.0
Habitación;San Borja;1;0;0;38;1800.0;380.0;31.0
Habitación;San Miguel;1;0;1;25;1500.0;350.0;20.0
Habitación;Chorrillos;1;0;0;27;1100.0;500.0;19.0
Casa;Punta Hermosa;6;3;1;450;11000.0;;
Casa de villa;San Bartolo;2;1;0;50;980.0;;
Casa;Lurigancho;4;1;4;387;25000.0;;5000.0
Casa;Santa Anita;6;1;0;347;9000.0;;
Casa;Punta Hermosa;2;0;0;46;1850.0;179.0;29.0
Casa;La Perla;4;5;3;822;25000.0;;15400.0
Habitación;El Agustino;1;0;0;40;700.0;;
Habitación;Punta Hermosa;1;0;0;28;1100.0;480.0;25.0
Casa;Santiago de Surco;5;2;2;350;19000.0;;
Casa;Independencia;2;0;0;80;800.0;;26.0
Habitación;Chaclacayo;1;0;0;30;800.0;459.0;
Casa comercial;Comas;0;1;0;600;52000.0;;1527.0
Casa en condominio;Ate;4;0;0;840;10000.0;4500.0;1913.0
Casa de villa;La Punta;3;2;1;155;2500.0;;
Casa;Santiago de Surco;2;0;0;89;1500.0;;
Habitación;Pachacámac;0;0;0;19;500.0;520.0;25.0
Casa en condominio;Ate;5;10;5;900;20000.0;1300.0;120.0
Casa comercial;Chorrillos;0;16;0;228;2500.0;;2106.0
Casa comercial;Villa El Salvador;0;2;0;436;6000.0;;272.0
Casa;Lince;4;1;2;235;2500.0;;
Casa;Lince;2;1;1;120;1500.0;;
Casa en condominio;Ate;6;5;6;750;12000.0;1300.0;1300.0
Casa comercial;Santiago de Surco;0;0;0;155;12000.0;;1430.0
Casa comercial;Comas;0;0;0;500;100000.0;;2000.0
Casa comercial;Pachacámac;0;0;0;579;26000.0;10.0;
Casa de villa;Villa El Salvador;1;0;0;33;600.0;;60.0
Casa comercial;Chorrillos;4;0;0;165;8500.0;;523.0
Casa de villa;Santa Anita;2;0;0;71;2000.0;;36.0
Casa en condominio;Ate;5;4;1;400;10000.0;2334.0;
Casa en condominio;Jesús María;4;3;4;280;7500.0;1.0;1.0
Casa;Ate;5;4;5;420;11991.0;885.0;
Casa;Lurigancho;5;4;5;1400;20000.0;;1912.0
Casa de villa;Lince;1;0;0;40;500.0;;
Casa;Barranco;1;0;0;40;500.0;;
Casa de villa;Santa Rosa;1;0;0;45;700.0;;
Casa;Lurigancho;4;4;4;450;25000.0;;1750.0
Casa de villa;Comas;2;0;0;100;1600.0;;
Casa;Lince;1;2;1;160;2300.0;;
Habitación;San Borja;1;0;0;29;1350.0;514.0;182.0
Casa en condominio;Villa María del Triunfo;4;2;4;200;5000.0;330.0;
Casa;Mi Perú;1;0;0;50;900.0;;
Habitación;Lurín;1;0;0;28;1300.0;482.0;25.0
Casa;Lince;4;1;2;180;1850.0;300.0;
Casa en condominio;Lince;2;1;0;65;800.0;240.0;
Casa en condominio;Jesús María;4;3;3;305;3200.0;1400.0;
Casa en condominio;Ate;4;2;4;285;13000.0;1200.0;14000.0
Casa;San Miguel;3;1;0;198;2000.0;;
Casa;Barranco;1;0;0;50;900.0;;
Casa;Mi Perú;6;4;4;90;60000.0;;
Casa en condominio;Santa Anita;3;1;0;158;2200.0;155.0;
Habitación;Punta Negra;0;0;0;30;1200.0;150.0;12.0
Casa;Breña;4;0;0;300;7500.0;;2100.0
Casa;Jesús María;4;5;3;386;15000.0;;610.0
Casa;Callao;2;1;0;70;1180.0;;151.0
Casa en condominio;Ate;5;4;5;1400;40000.0;2134.0;
Casa de villa;Ancón;1;0;0;30;500.0;;
Habitación;San Borja;1;0;0;30;1150.0;278.0;25.0
Casa en condominio;San Luis;3;0;2;140;3800.0;350.0;
Casa en condominio;Villa El Salvador;3;2;1;86;1700.0;440.0;
Habitación;Villa El Salvador;1;0;0;28;1400.0;400.0;
Casa en condominio;Ate;4;2;2;450;6500.0;1145.0;750.0
Casa;Mi Perú;1;2;0;70;660.0;;
Casa en condominio;Ate;4;4;4;1000;25000.0;2450.0;23710.0
Casa en condominio;Lince;3;2;2;192;1400.0;;
Habitación;Puente Piedra;0;0;0;18;700.0;327.0;15.0
Casa comercial;Carabayllo;0;6;0;305;6000.0;;306.0
Habitación;San Borja;1;0;0;22;1500.0;570.0;116.0
Casa en condominio;Ate;4;2;4;900;15000.0;1380.0;22000.0
Casa;Ate;5;4;0;350;12000.0;1000.0;600.0
Casa;Pucusana;2;0;1;80;1500.0;;
Habitación;San Miguel;1;0;0;25;1000.0;380.0;
Casa en condominio;Jesús María;4;4;0;400;9000.0;;514.0
Casa en condominio;Ate;4;4;2;622;10000.0;1390.0;14860.0
Casa;Mi Perú;3;1;0;120;2900.0;;150.0
Casa de villa;San Juan de Miraflores;3;2;0;116;2100.0;90.0;40.0
Habitación;San Borja;1;0;0;30;1200.0;490.0;
Casa en condominio;Ate;5;4;5;890;17000.0;2700.0;2000.0
Casa en condominio;Lince;2;1;1;80;1400.0;170.0;
Casa;El Agustino;4;2;4;176;4500.0;;
Casa;Lince;3;1;2;200;2500.0;;
Habitación;Villa El Salvador;1;0;0;29;1100.0;364.0;
Habitación;San Isidro;1;0;0;40;550.0;;
Habitación;La Punta;1;0;0;21;1100.0;338.0;15.0
Casa comercial;Breña;0;0;0;250;10000.0;;1708.0
Habitación;San Borja;1;0;0;30;1500.0;700.0;50.0
Casa en condominio;Villa El Salvador;3;2;1;160;3900.0;;
Casa;Los Olivos;1;0;0;38;550.0;;
Casa en condominio;Ate;5;4;5;341;9000.0;934.0;
Casa comercial;Breña;0;3;0;450;16000.0;;
Casa;Jesús María;4;2;2;473;3200.0;;928.0
Casa;Ate;1;0;0;60;900.0;;
Casa en condominio;Jesús María;3;2;3;168;4500.0;;
Casa comercial;Chaclacayo;0;2;0;154;4500.0;;239.0
Casa;Carabayllo;1;1;0;50;1100.0;;
Habitación;Pachacámac;1;0;0;30;750.0;400.0;25.0
Casa en condominio;San Luis;3;1;1;140;2200.0;150.0;
Casa de villa;Santa Anita;3;1;0;82;2300.0;;13.0
Habitación;San Borja;1;0;0;35;1800.0;500.0;50.0
Casa de villa;La Molina;2;0;0;47;1000.0;150.0;39.0
Casa;Ate;5;10;5;600;20000.0;2000.0;
Habitación;Chaclacayo;1;0;0;22;900.0;381.0;25.0
Casa;La Perla;3;6;2;363;15000.0;;704.0
Habitación;Rímac;1;1;0;30;2350.0;560.0;620.0
Casa en condominio;Ate;6;2;1;500;18000.0;2333.0;12000.0
Casa en condominio;Jesús María;4;2;4;175;4250.0;900.0;353.0
Casa en condominio;Ate;4;0;4;175;4250.0;900.0;353.0
Casa de villa;El Agustino;2;1;0;88;1250.0;87.0;27.0
Casa;Santiago de Surco;4;1;1;160;12000.0;;
Casa comercial;Jesús María;0;0;0;200;6500.0;;280.0
Casa comercial;Santa Anita;2;0;0;122;2000.0;;
Casa comercial;Ancón;0;50;0;1795;20000.0;;
Casa en condominio;Punta Hermosa;5;4;3;670;18000.0;1550.0;3200.0
Casa;Lince;2;0;0;45;1000.0;;
Casa comercial;Santa Anita;4;0;2;160;4200.0;;100.0
Casa;Comas;1;0;1;39;3000.0;500.0;200.0
Habitación;San Borja;1;0;0;20;1000.0;520.0;67.0
Casa;Ate;5;6;4;2000;49991.0;;
Casa;La Perla;4;4;0;450;14000.0;;7200.0
Casa;San Isidro;2;0;0;32;1300.0;;
Casa en condominio;Jesús María;4;2;1;479;7400.0;1350.0;
Casa;Ate;3;4;1;493;7500.0;2634.0;1235.0
Casa comercial;Pueblo Libre;10;10;0;500;22000.0;;2670.0
Habitación;Lurín;1;0;0;28;1200.0;430.0;24.0
Habitación;Villa El Salvador;1;0;0;25;1300.0;330.0;
Habitación;Pachacámac;1;0;0;30;900.0;500.0;115.0
Casa en condominio;La Molina;4;2;2;140;2300.0;270.0;130.0
Casa de villa;San Borja;6;0;1;250;5500.0;300.0;408.0
Casa en condominio;Jesús María;4;2;3;230;4509.0;1623.0;3660.0
Casa en condominio;Santiago de Surco;5;3;4;346;20000.0;;
Casa;Ate;5;3;2;412;10000.0;1050.0;
Casa en condominio;Ate;4;3;4;850;35000.0;1900.0;2300.0
Casa en condominio;Ate;3;4;3;700;16000.0;2150.0;17000.0
Casa en condominio;Ate;4;4;2;360;7900.0;990.0;670.0
Casa en condominio;Ate;5;4;5;700;13491.0;2400.0;18500.0
Casa comercial;Chorrillos;3;0;0;184;11500.0;;1193.0
Casa en condominio;Callao;3;2;1;140;2600.0;750.0;
Casa en condominio;Villa El Salvador;3;2;1;65;1100.0;400.0;
Casa en condominio;Santa Anita;3;1;1;80;1900.0;;
Habitación;San Borja;1;0;1;40;1800.0;550.0;250.0
Habitación;Punta Hermosa;1;0;0;23;1300.0;250.0;20.0
Habitación;Chorrillos;1;0;0;25;1350.0;445.0;
Habitación;San Borja;1;0;0;28;2000.0;270.0;28.0
Casa;Lince;3;0;1;90;1150.0;;
Habitación;Pucusana;1;0;0;16;650.0;380.0;12.0
Casa;Jesús María;4;2;1;450;8000.0;;937.0
Casa de villa;Ventanilla;2;0;0;45;1600.0;;
Habitación;Pachacámac;1;0;0;31;850.0;362.0;25.0
Casa en condominio;Ate;4;5;3;650;15000.0;1750.0;
Casa;Lince;1;1;0;37;600.0;;
Casa;Pucusana;4;7;0;340;9990.0;;970.0
Casa;Lince;2;1;0;65;900.0;500.0;
Habitación;Chorrillos;1;0;0;22;1100.0;438.0;
Casa;Ate;5;3;5;960;50000.0;2150.0;2200.0
Habitación;San Borja;1;0;0;30;1500.0;500.0;
Casa;Ate;6;3;4;599;12000.0;1600.0;1200.0
Casa;San Miguel;2;0;0;71;2300.0;25.0;
Casa;Villa El Salvador;6;0;6;1000;20000.0;;715.0
Habitación;Villa El Salvador;0;0;0;23;1000.0;479.0;24.0
Casa;Lince;3;1;3;115;1500.0;;
Casa de villa;Lince;1;0;0;40;600.0;;25.0
Habitación;Mi Perú;1;0;0;15;600.0;;
Casa;Lurigancho;4;4;4;845;35000.0;;
Habitación;San Borja;1;0;0;27;1100.0;606.0;252.0
Casa comercial;Chorrillos;8;4;5;400;8000.0;;2190.0
Habitación;San Borja;1;0;0;30;1400.0;364.0;
Casa en condominio;Ate;4;5;1;365;7150.0;;6600.0
Casa en condominio;Jesús María;4;4;2;250;4200.0;603.0;400.0
Habitación;San Borja;1;0;0;25;1200.0;500.0;
Habitación;San Bartolo;1;0;0;26;1000.0;499.0;24.0
Habitación;San Borja;1;0;0;30;1500.0;350.0;
Casa de villa;Cieneguilla;1;0;0;50;800.0;;
Casa comercial;Chorrillos;0;0;0;380;15500.0;;1640.0
Casa;La Victoria;3;0;0;65;1200.0;;
Casa de villa;Los Olivos;1;0;0;42;800.0;;
Habitación;Pucusana;1;0;0;30;1000.0;425.0;
Habitación;San Borja;1;0;0;62;1800.0;500.0;112.0
Habitación;San Borja;1;0;0;30;700.0;620.0;29.0
Casa en condominio;Ate;4;5;2;390;9000.0;900.0;1380.0
Habitación;Comas;1;0;0;35;1600.0;338.0;98.0
Casa comercial;Punta Negra;0;10;0;627;16000.0;;397.0
Casa;Chaclacayo;2;0;0;72;2000.0;;
Habitación;Chaclacayo;1;0;0;32;800.0;264.0;25.0
Casa en condominio;Ate;6;5;6;1100;25000.0;;
Casa;La Punta;2;0;0;55;1000.0;;
Casa en condominio;Santa Anita;2;1;0;70;1200.0;180.0;
Casa de villa;Santa Anita;2;1;1;65;1800.0;;
Casa;Santiago de Surco;5;2;4;320;21000.0;;
Casa;Ate;4;6;4;500;25000.0;;1298.0
Habitación;Pucusana;1;0;0;20;600.0;;
Casa en condominio;Mi Perú;4;2;2;240;2200.0;480.0;80.0
Casa de villa;Independencia;1;0;0;45;650.0;;
Casa de villa;Rímac;3;0;1;80;1200.0;;17.0
Casa en condominio;Ate;5;5;5;606;18000.0;1850.0;1480.0
Casa de villa;San Miguel;2;0;0;73;2500.0;25.0;64.0
Casa;Mi Perú;2;0;0;70;1200.0;;
Casa;La Punta;2;1;0;80;1580.0;;30.0
Casa comercial;San Miguel;0;2;0;300;10000.0;;
Habitación;San Borja;0;0;0;35;1650.0;543.0;
Casa comercial;Callao;0;1;0;1000;20000.0;;642.0
Casa;Punta Hermosa;5;3;3;500;14000.0;;508.0
Casa de villa;Santa Rosa;3;1;0;64;1760.0;50.0;
Casa;Lurigancho;5;2;2;276;15000.0;;525.0
Habitación;Santiago de Surco;1;0;0;19;1200.0;200.0;24.0
Casa;Ate;4;10;3;750;50000.0;2000.0;
Habitación;La Punta;1;0;0;21;1100.0;303.0;29.0
Casa;Lince;2;1;2;80;950.0;;
Casa;Magdalena del Mar;2;0;0;100;900.0;;
Casa;Lince;2;2;0;80;1000.0;;
Habitación;San Borja;1;0;0;35;1300.0;400.0;250.0
Casa;Jesús María;5;8;3;1200;25000.0;1300.0;900.0
Casa en condominio;Ate;4;5;4;530;20000.0;2333.0;17970.0
Casa;Chorrillos;10;2;4;700;25000.0;;19461.0
Casa;Lurigancho;4;3;4;500;20000.0;;1800.0
Habitación;Pachacámac;1;0;0;20;900.0;217.0;21.0
Habitación;Surquillo;1;0;0;25;650.0;370.0;24.0
Habitación;Villa El Salvador;1;0;1;45;1700.0;442.0;25.0
Casa en condominio;Ate;4;4;4;600;38000.0;1100.0;15000.0
Habitación;Comas;1;0;0;19;1600.0;456.0;72.0
Casa;Jesús María;4;3;1;350;4500.0;;
Casa;Surquillo;1;0;0;40;650.0;;
Habitación;Punta Hermosa;1;0;0;20;900.0;280.0;
Habitación;San Borja;1;0;0;25;2000.0;500.0;20.0
Casa en condominio;Ate;3;1;1;125;4200.0;892.0;432.0
Habitación;Chorrillos;1;0;0;22;1000.0;364.0;25.0
Casa en condominio;Ate;6;5;4;600;16000.0;900.0;8000.0
Casa en condominio;Ate;2;4;2;600;30000.0;1100.0;
Habitación;San Borja;1;0;0;38;1500.0;760.0;
Casa;Santiago de Surco;6;2;2;260;18000.0;;
Habitación;San Borja;1;0;0;30;1900.0;600.0;242.0
Casa;Los Olivos;2;0;0;65;1500.0;;
Casa;Lince;1;1;0;50;550.0;;2.0
Casa;El Agustino;2;0;0;60;850.0;;
Casa comercial;Punta Hermosa;27;8;1;1000;12000.0;;450.0
Habitación;Pachacámac;1;0;0;30;1100.0;235.0;70.0
Habitación;Pachacámac;1;0;0;20;700.0;312.0;8.0
Casa de villa;Lince;3;1;0;80;1300.0;;
Casa en condominio;Ate;5;3;5;560;16000.0;1500.0;1940.0
Casa en condominio;Ate;4;2;4;350;8500.0;510.0;600.0
Habitación;La Punta;1;0;0;30;800.0;495.0;
Casa en condominio;Breña;6;2;2;450;8000.0;;
Habitación;Villa El Salvador;1;0;0;35;1700.0;400.0;53.0
Casa en condominio;Santa Anita;2;0;0;70;1200.0;200.0;80.0
Habitación;Pachacámac;1;0;0;34;900.0;330.0;
Casa en condominio;Villa El Salvador;2;1;0;61;1400.0;570.0;16.0
Habitación;Rímac;1;0;0;22;1690.0;350.0;27.0
Casa;Punta Hermosa;4;3;2;380;10000.0;;730.0
Casa comercial;La Punta;0;1;0;26;1100.0;570.0;50.0
Habitación;San Borja;1;0;0;29;1300.0;1020.0;
Casa;Pucusana;1;0;0;70;1400.0;;21.0
Casa;San Isidro;3;0;0;112;1200.0;;
Casa en condominio;Jesús María;5;8;3;1000;23900.0;1320.0;1061.0
Casa en condominio;Jesús María;4;2;4;175;4250.0;900.0;350.0
Casa;Carabayllo;1;0;0;38;600.0;;
Casa comercial;San Luis;0;0;0;1200;45000.0;;
Casa en condominio;Ate;6;4;5;1000;30000.0;2700.0;1800.0
Casa en condominio;Ate;4;3;2;220;3900.0;1100.0;960.0
Casa comercial;San Isidro;3;2;0;225;3000.0;;
Casa;Lurigancho;4;0;3;280;10000.0;;520.0
Casa de villa;Punta Negra;1;0;0;33;1400.0;;53.0
Casa en condominio;Ate;5;4;5;850;32000.0;1510.0;15804.0
Casa;Jesús María;3;3;1;120;2200.0;926.0;260.0
Casa comercial;San Luis;0;0;0;345;12000.0;;
Casa;Lince;6;4;0;180;10000.0;;
Casa;Ventanilla;3;0;0;90;2000.0;;
Habitación;Chorrillos;1;1;0;64;4000.0;;
Casa;Callao;4;3;0;318;4500.0;;
Casa en condominio;Jesús María;4;6;4;600;8000.0;1800.0;3600.0
Casa de villa;Ate;2;0;1;80;1300.0;;
Casa comercial;La Punta;0;2;0;320;38400.0;6729.0;480.0
Casa;Ate;5;1;2;244;7000.0;1624.0;618.0
Habitación;Villa El Salvador;1;0;0;27;1300.0;467.0;54.0
Habitación;Pachacámac;1;0;0;42;650.0;460.0;
Casa;El Agustino;1;0;1;50;800.0;;
Habitación;Santa Rosa;1;0;0;30;700.0;100.0;500.0
Casa en condominio;Jesús María;5;3;5;350;6000.0;495.0;296.0
Casa;Ate;6;4;5;600;29000.0;1300.0;
Habitación;Puente Piedra;0;0;0;25;800.0;350.0;
Casa en condominio;Jesús María;4;4;2;543;10000.0;1340.0;1040.0
Casa en condominio;Jesús María;3;2;3;260;5200.0;1650.0;
Habitación;Pachacámac;1;0;0;32;800.0;278.0;20.0
Casa en condominio;Villa El Salvador;3;0;1;250;2200.0;260.0;
Casa;Lince;2;1;0;70;1200.0;;
Casa en condominio;Jesús María;4;3;4;460;8500.0;995.0;873.0
Casa de villa;San Luis;1;0;0;24;500.0;60.0;250.0
Casa en condominio;Lince;4;5;1;200;2800.0;400.0;
Casa de villa;La Punta;3;0;1;198;1500.0;;
Casa;Lima;2;4;1;195;2800.0;;138.0
Habitación;Punta Hermosa;0;0;0;28;1000.0;440.0;30.0
Habitación;San Borja;1;0;0;37;1600.0;631.0;69.0
Casa;Lince;2;3;1;90;1700.0;;
Habitación;El Agustino;1;0;0;25;650.0;;
Casa;Lince;2;2;1;100;1000.0;;
Casa comercial;Comas;0;1;0;600;60000.0;;
Casa;Santa Anita;3;1;0;80;2000.0;;
Casa en condominio;Callao;3;4;2;272;3000.0;525.0;260.0
Casa en condominio;Ate;5;2;2;300;8500.0;800.0;7500.0
Casa;San Miguel;2;0;0;107;2300.0;500.0;
Casa en condominio;Ate;6;3;6;1000;30000.0;1300.0;1216.0
Habitación;Lurín;0;0;0;22;1100.0;471.0;29.0
Casa;Ate;2;1;1;65;1700.0;;
Habitación;San Borja;1;0;0;45;1600.0;580.0;24.0
Casa en condominio;Jesús María;4;3;0;270;5550.0;570.0;4485.0
Habitación;San Borja;1;0;1;35;2300.0;400.0;30.0
Casa;Punta Hermosa;4;3;2;450;45000.0;2650.0;5900.0
Casa;Callao;4;3;4;400;16000.0;;2200.0
Casa;Santa María del Mar;1;0;0;50;800.0;;17.0
Casa comercial;Lince;0;15;0;300;7000.0;;
Casa;Surquillo;1;0;0;40;700.0;;
Casa;Santiago de Surco;4;3;4;800;35000.0;;
Casa;Jesús María;4;0;2;600;8500.0;;1858.0
Habitación;San Borja;1;0;0;30;2700.0;400.0;25.0
Casa de villa;Callao;2;0;0;65;1400.0;300.0;
Habitación;Villa El Salvador;1;0;0;35;1100.0;500.0;29.0
Habitación;Pachacámac;1;0;0;34;800.0;400.0;130.0
Casa comercial;Bellavista;0;0;0;200;3600.0;;200.0
Casa en condominio;Ate;4;2;4;340;7991.0;1087.0;11360.0
Casa en condominio;Ate;3;5;3;681;19991.0;1907.0;13950.0
Habitación;Comas;1;0;0;50;2200.0;650.0;81.0
Casa en condominio;Jesús María;5;3;4;200;4000.0;960.0;335.0
Casa;Chaclacayo;3;0;0;75;1800.0;;44.0
Casa en condominio;Jesús María;4;2;4;175;4250.0;900.0;353.0
Casa en condominio;Ate;4;4;4;680;17000.0;2000.0;18000.0
Casa en condominio;Ate;5;6;4;600;14500.0;1680.0;1980.0
Casa en condominio;Ate;5;4;2;700;13000.0;2200.0;
Habitación;Pachacámac;1;0;0;50;1000.0;400.0;50.0
Casa;Chorrillos;1;0;0;30;400.0;35.0;
Casa en condominio;Ate;6;6;6;1100;25000.0;2695.0;3000.0
Casa;Lince;2;1;0;120;2500.0;;
Casa;Ventanilla;2;1;1;100;2800.0;;400.0
Habitación;Villa El Salvador;1;0;0;40;1600.0;450.0;91.0
Habitación;San Borja;1;1;0;30;1300.0;300.0;100.0
Habitación;Ate;1;1;1;20;1800.0;;
Habitación;Chorrillos;1;0;0;25;1200.0;480.0;
Casa;Jesús María;3;3;1;300;4500.0;;
Casa en condominio;Jesús María;5;8;5;2200;25000.0;1300.0;345.0
Casa;San Isidro;1;0;0;40;800.0;;
Habitación;San Borja;1;0;0;29;1300.0;420.0;30.0
Casa en condominio;Ate;4;4;2;600;30000.0;1100.0;1400.0
Casa en condominio;Villa María del Triunfo;4;5;4;150;2700.0;606.0;54.0
Casa;Villa María del Triunfo;2;3;2;300;7500.0;;
Casa de villa;La Molina;2;0;0;41;900.0;;135.0
Habitación;Villa El Salvador;1;0;0;30;1200.0;460.0;25.0
Casa en condominio;Pucusana;3;3;1;340;7500.0;1900.0;970.0
Habitación;Lurín;1;0;0;30;1300.0;400.0;23.0
Casa;Punta Negra;3;1;3;300;4000.0;;1500.0
Casa en condominio;Ate;4;1;2;245;7000.0;1650.0;550.0
Casa comercial;Chorrillos;0;6;0;450;22000.0;;
Casa;Pucusana;6;10;5;1000;25000.0;;706.0
Habitación;Chorrillos;1;0;0;22;1200.0;472.0;24.0
Casa en condominio;Ancón;2;0;0;70;1000.0;;
Casa;Santa Rosa;2;0;1;119;1700.0;;
Casa en condominio;Ancón;2;1;2;75;1700.0;;
Casa de villa;Bellavista;1;0;0;50;700.0;;
Casa en condominio;Jesús María;4;3;4;220;6900.0;1100.0;700.0
Habitación;Lurín;0;0;0;24;1100.0;268.0;
Habitación;Comas;1;0;1;30;6500.0;;
Casa de villa;Magdalena del Mar;1;0;0;44;700.0;;
Casa comercial;San Miguel;3;0;0;90;1500.0;;2076.0
Casa;Punta Hermosa;5;6;5;980;10000.0;;1200.0
Casa;Chorrillos;2;1;1;108;3800.0;;
Habitación;Lurín;1;0;0;20;900.0;408.0;25.0
Casa en condominio;Ate;5;0;5;850;28000.0;;
Casa en condominio;Ate;3;5;3;1030;16000.0;2150.0;2000.0
Casa;Jesús María;3;30;0;600;8000.0;;280.0
Casa en condominio;Ate;11;4;4;937;15000.0;2300.0;14014.0
Habitación;Chorrillos;1;0;0;18;900.0;457.0;
Habitación;Pachacámac;1;0;0;32;700.0;300.0;21.0
Casa en condominio;Ate;4;4;4;305;14000.0;960.0;
Habitación;Rímac;1;0;0;30;2800.0;715.0;
Casa de villa;San Isidro;1;1;0;52;900.0;;
Casa en condominio;Ate;6;0;1;400;10000.0;2333.0;990.0
Casa comercial;Chorrillos;0;0;0;250;16000.0;;1160.0
Casa en condominio;Jesús María;4;2;4;200;4500.0;1350.0;
Casa de villa;Carabayllo;1;0;0;35;780.0;;14.0
Habitación;San Borja;1;0;0;25;1000.0;290.0;
Casa en condominio;Barranco;2;1;0;72;1100.0;280.0;
Habitación;Pachacámac;1;0;0;40;1100.0;300.0;
Casa en condominio;Ate;4;3;4;280;9000.0;950.0;4500.0
Casa;Punta Hermosa;4;5;3;3000;22000.0;2700.0;1700.0
Habitación;Villa El Salvador;1;0;0;55;450.0;;
Habitación;Ventanilla;1;0;0;20;920.0;80.0;
Casa en condominio;Jesús María;4;4;4;600;20000.0;1800.0;16000.0
Casa;Lince;2;1;0;73;1200.0;;
Casa de villa;Mi Perú;1;0;0;40;850.0;;
Casa;Jesús María;5;4;3;360;15000.0;;607.0
Casa en condominio;Callao;2;1;0;75;1500.0;90.0;50.0
Casa en condominio;Ate;5;6;5;1300;34009.0;;
Casa;Jesús María;4;2;2;200;2300.0;870.0;140.0
Casa en condominio;San Luis;5;4;5;400;10000.0;699.0;5000.0
Habitación;Chorrillos;1;0;0;25;1000.0;582.0;24.0
Casa;Chorrillos;4;0;1;300;10500.0;;40.0
Casa en condominio;Ate;4;5;3;650;20000.0;1750.0;8724.0
Casa en condominio;Ate;5;4;5;1280;30000.0;1300.0;
Habitación;Rímac;1;0;0;21;1800.0;700.0;27.0
Habitación;Lurín;1;0;0;30;1100.0;390.0;24.0
Casa en condominio;Ate;2;1;1;70;1500.0;180.0;
Habitación;Chorrillos;0;0;0;24;1200.0;450.0;30.0
Casa de villa;Ate;2;1;0;65;980.0;;60.0
Casa;Ate;5;4;5;600;12000.0;2300.0;
Habitación;Villa El Salvador;1;0;0;24;1290.0;283.0;25.0
Casa;San Luis;3;1;1;180;1950.0;;
Casa;Mi Perú;3;1;0;294;3500.0;;
